Time,w_f,F,N1,N2,P3,T5
0.277,0.7,39.2629344227824,7509.99945462265,13124.1759568999,1770.95964196995,1238.21641052475
0.278,0.7,39.2629344227824,7509.99945462265,13124.1759568999,1770.95964196995,1238.21641052475
0.279,0.7,39.2629344227824,7509.99945462265,13124.1759568999,1770.95964196995,1238.21641052475
0.28,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.281,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.282,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.283,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.284,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.285,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.286,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.287,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.288,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.289,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.29,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.291,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.292,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.293,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.294,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.295,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.296,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.297,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.298,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.299,0.7,39.5693988231744,7554.74246400466,13162.1076211742,1775.27361090247,1218.3253348967
0.3,1.33217716980987,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.301,1.33297433433011,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.302,1.33377129131758,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.303,1.33456804010387,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.304,1.33536458002076,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.305,1.33616091040025,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.306,1.33695703057452,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.307,1.33775293987601,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.308,1.33854863763733,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.309,1.33934412319131,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.31,1.340139395871,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.311,1.34093445500967,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.312,1.34172929994078,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.313,1.34252392999803,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.314,1.34331834451531,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.315,1.34411254282674,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.316,1.34490652426667,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.317,1.34570028816963,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.318,1.3464938338704,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.319,1.34728716070397,39.7460543052494,7587.13645643265,13190.5502757396,1775.71478509236,1200.58255235846
0.32,1.34808026800553,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.321,1.34887315511053,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.322,1.34966582135459,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.323,1.35045826607359,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.324,1.35125048860362,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.325,1.35204248828098,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.326,1.35283426444221,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.327,1.35362581642407,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.328,1.35441714356353,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.329,1.3552082451978,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.33,1.35599912066432,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.331,1.35678976930073,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.332,1.35758019044493,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.333,1.35837038343502,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.334,1.35916034760934,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.335,1.35995008230647,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.336,1.3607395868652,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.337,1.36152886062455,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.338,1.3623179029238,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.339,1.36310671310242,40.238700712869,7609.01916038844,13210.8126578904,1801.43722219069,1214.48377759995
0.34,1.36389529050014,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.341,1.36468363445691,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.342,1.36547174431293,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.343,1.36625961940862,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.344,1.36704725908462,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.345,1.36783466268185,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.346,1.36862182954142,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.347,1.3694087590047,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.348,1.3701954504133,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.349,1.37098190310905,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.35,1.37176811643404,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.351,1.37255408973058,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.352,1.37333982234124,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.353,1.37412531360881,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.354,1.37491056287634,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.355,1.3756955694871,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.356,1.37648033278463,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.357,1.3772648521127,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.358,1.37804912681531,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.359,1.37883315623672,40.8561307413337,7642.47287688293,13239.6924838851,1830.95541890995,1226.97883305596
0.36,1.37961693972145,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.361,1.38040047661423,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.362,1.38118376626006,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.363,1.38196680800419,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.364,1.38274960119211,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.365,1.38353214516955,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.366,1.38431443928251,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.367,1.38509648287722,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.368,1.38587827530017,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.369,1.38665981589811,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.37,1.38744110401802,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.371,1.38822213900714,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.372,1.38900292021299,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.373,1.3897834469833,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.374,1.39056371866609,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.375,1.39134373460961,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.376,1.39212349416238,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.377,1.39290299667317,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.378,1.39368224149102,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.379,1.39446122796521,41.5796063922749,7685.82541631075,13276.047684425,1863.67091312496,1237.94425258877
0.38,1.39523995544529,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.381,1.39601842328106,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.382,1.39679663082259,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.383,1.3975745774202,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.384,1.39835226242448,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.385,1.39912968518628,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.386,1.3999068450567,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.387,1.40068374138713,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.388,1.40146037352918,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.389,1.40223674083478,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.39,1.40301284265607,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.391,1.4037886783455,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.392,1.40456424725575,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.393,1.4053395487398,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.394,1.40611458215087,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.395,1.40688934684246,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.396,1.40766384216834,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.397,1.40843806748255,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.398,1.4092120221394,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.399,1.40998570549345,42.392964265845,7737.63028614964,13318.8670783375,1899.06946918955,1247.32894214847
0.4,1.06634609653461,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.401,1.06701032238789,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.402,1.06767427500375,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.403,1.06833795373786,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.404,1.06900135794615,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.405,1.06966448698484,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.406,1.07032734021042,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.407,1.07098991697966,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.408,1.0716522166496,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.409,1.07231423857756,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.41,1.07297598212114,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.411,1.0736374466382,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.412,1.07429863148692,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.413,1.07495953602573,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.414,1.07562015961333,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.415,1.07628050160872,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.416,1.07694056137119,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.417,1.07760033826029,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.418,1.07825983163586,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.419,1.07891904085804,43.282272521604,7796.63768746247,13367.2595702176,1936.70941931602,1255.13266912066
0.42,1.07957796528723,43.9993539930983,7861.76825590336,13420.4423559825,1960.65684608101,1246.69151884642
0.421,1.08023660428412,43.9993539930983,7861.76825590336,13420.4423559825,1960.65684608101,1246.69151884642
0.422,1.0808949572097,43.9993539930983,7861.76825590336,13420.4423559825,1960.65684608101,1246.69151884642
0.423,1.08155302342523,43.9993539930983,7861.76825590336,13420.4423559825,1960.65684608101,1246.69151884642
0.424,1.08221080229228,43.9993539930983,7861.76825590336,13420.4423559825,1960.65684608101,1246.69151884642
0.425,1.08286829317267,43.9993539930983,7861.76825590336,13420.4423559825,1960.65684608101,1246.69151884642
0.426,1.08352549542853,43.9993539930983,7861.76825590336,13420.4423559825,1960.65684608101,1246.69151884642
0.427,1.0841824084223,43.9993539930983,7861.76825590336,13420.4423559825,1960.65684608101,1246.69151884642
0.428,1.08483903151666,43.9993539930983,7861.76825590336,13420.4423559825,1960.65684608101,1246.69151884642
0.429,1.08549536407462,43.9993539930983,7861.76825590336,13420.4423559825,1960.65684608101,1246.69151884642
0.43,1.08615140545946,43.9993539930983,7861.76825590336,13420.4423559825,1960.65684608101,1246.69151884642
0.431,1.08680715503477,43.9993539930983,7861.76825590336,13420.4423559825,1960.65684608101,1246.69151884642
0.432,1.08746261216441,43.9993539930983,7861.76825590336,13420.4423559825,1960.65684608101,1246.69151884642
0.433,1.08811777621254,43.9993539930983,7861.76825590336,13420.4423559825,1960.65684608101,1246.69151884642
0.434,1.08877264654363,43.9993539930983,7861.76825590336,13420.4423559825,1960.65684608101,1246.69151884642
